title,key
Update the skin of maven-site during doc generation,HADOOP-14164
Refactor existing hadoop site to use more usable static website generator,HADOOP-14163
Improve release scripts to automate missing steps,HADOOP-14162
Failed to rename file in S3A during FileOutputFormat commitTask,HADOOP-14161
Create dev-support scripts to do the bulk jira update required by the release process,HADOOP-14160
"Add some Java-8 friendly way to work with RemoteIterable, especially listings",HADOOP-14159
Possible for modified configuration to leak into metadatastore in S3GuardTool,HADOOP-14158
"FsUrlStreamHandlerFactory ""Illegal character in path"" parsing file URL on Windows",HADOOP-14157
Fix grammar error in ConfTest.java,HADOOP-14156
KerberosName.replaceParameters() may throw java.lang.ArrayIndexOutOfBoundsException,HADOOP-14155
Persist isAuthoritative bit in DynamoDBMetaStore (authoritative mode support),HADOOP-14154
ADL module has messed doc structure,HADOOP-14153
Operation not authorized in swift unit test,HADOOP-14152
Swift treats empty file as directory,HADOOP-14151
Implement getHomeDirectory() method in NativeAzureFileSystem,HADOOP-14150
Incorrect location of service provider configuration file on Azure Data lake Filesystem,HADOOP-14149
hdfs command hanging in futex,HADOOP-14148
Offline Image Viewer  bug,HADOOP-14147
KerberosAuthenticationHandler should authenticate with SPN in AP-REQ,HADOOP-14146
Ensure GenericOptionParser is used for S3Guard CLI,HADOOP-14145
s3guard: CLI diff non-empty after import on new table,HADOOP-14144
S3A Path Style Being Ignore,HADOOP-14143
S3A - Adding unexpected prefix,HADOOP-14142
Store KMS SSL keystore password in catalina.properties,HADOOP-14141
"S3A reporting ""Not found on empty bucket",HADOOP-14140
Tracing canonized server name from HTTP request during SPNEGO,HADOOP-14139
"Remove S3A ref from META-INF service discovery, rely on existing core-default entry",HADOOP-14138
Faster distcp by taking file list from fsimage or -lsr result,HADOOP-14137
Default FS For ViewFS,HADOOP-14136
Remove URI parameter in AWSCredentialProvider constructors,HADOOP-14135
KMSTokenRenewer should renew token from the service address in token.,HADOOP-14134
Fix javac warnings in Hadoop Common that caused by deprecated FileSystem APIs,HADOOP-14133
Filesystem discovery to stop loading implementation classes,HADOOP-14132
kms.sh creates bogus dir for tomcat logs,HADOOP-14131
Simplify DynamoDBClientFactory for creating Amazon DynamoDB clients,HADOOP-14130
ITestS3ACredentialsInURL sometimes fails,HADOOP-14129
ChecksumFs should override rename with overwrite flag,HADOOP-14128
Add log4j configuration to enable logging in hadoop-distcp's tests,HADOOP-14127
"remove jackson, joda and other transient aws SDK dependencies from hadoop-aws",HADOOP-14126
s3guard tool tests aren't isolated; can't run in parallel,HADOOP-14125
"S3AFileSystem silently deletes ""fake"" directories when writing a file.",HADOOP-14124
Remove misplaced ADL service provider config file for FileSystem,HADOOP-14123
Add ADLS to hadoop-cloud-storage-project,HADOOP-14122
needless S3AFileSystem.setOptionalPutRequestParameters in S3ABlockOutputStream putObject(),HADOOP-14120
Remove unused imports from GzipCodec.java,HADOOP-14119
move jets3t into a dependency on hadoop-aws JAR,HADOOP-14118
FailoverOnNetworkExceptionRetry does not wait when failover on certain exception ,HADOOP-14116
"SimpleDateFormatter's are construted w/default Locale, causing malformed dates on some platforms",HADOOP-14115
S3A can no longer handle unencoded + in URIs ,HADOOP-14114
review ADL Docs,HADOOP-14113
Über-jira adl:// Azure Data Lake Phase I: Stabilization,HADOOP-14112
"cut some obsolete, ignored s3 tests in TestS3Credentials",HADOOP-14111
"In S3AFileSystem, make getAmazonClient() package private; export getBucketLocation()",HADOOP-14110
improvements to S3GuardTool destroy command,HADOOP-14109
CLI MiniCluster: add an option to specify NameNode HTTP port,HADOOP-14108
ITestS3GuardListConsistency fails intermittently,HADOOP-14107
Fix deprecated FileSystem inefficient calls in test,HADOOP-14106
Failure handling and retry for performFailover in RetryInvocationHandler ,HADOOP-14105
Client should always ask namenode for kms provider path.,HADOOP-14104
Sort out hadoop-aws contract-test-options.xml,HADOOP-14103
Relax error message assertion in S3A test ITestS3AEncryptionSSEC,HADOOP-14102
MultiObjectDeleteException thrown when writing directly to s3a,HADOOP-14101
Upgrade Jsch jar to latest version to fix vulnerability in old versions,HADOOP-14100
Split S3 testing documentation out into its own file,HADOOP-14099
AliyunOSS: improve the performance of object metadata operation,HADOOP-14098
Remove Java6 specific code from GzipCodec.java,HADOOP-14097
s3guard: regression in dirListingUnion,HADOOP-14096
Document caveats about the default JavaKeyStoreProvider in KMS,HADOOP-14095
Rethink S3GuardTool options,HADOOP-14094
add tests/docs for HAR files on s3a,HADOOP-14093
Typo in hadoop-aws index.md,HADOOP-14092
AbstractFileSystem implementaion for 'wasbs' scheme,HADOOP-14091
Allow users to specify region for DynamoDB table instead of endpoint,HADOOP-14090
Automated checking for malformed client artifacts.,HADOOP-14089
Java 8 javadoc errors when releasing,HADOOP-14088
S3A typo in pom.xml test exclusions,HADOOP-14087
Improve DistCp Speed for small files,HADOOP-14086
Drop unnecessary type assertion and cast,HADOOP-14085
Shell.joinThread swallows InterruptedException,HADOOP-14084
KMS should support old SSL clients,HADOOP-14083
Unify allowed characters in username and groupname,HADOOP-14082
S3A: Consider avoiding array copy in S3ABlockOutputStream (ByteArrayBlock),HADOOP-14081
UserGroupInformation#loginUserFromKeytab does not load hadoop tokens ? ,HADOOP-14080
Fix breaking link in s3guard.md,HADOOP-14079
TestRaceWhenRelogin fails occasionally,HADOOP-14078
Improve the patch of HADOOP-13119,HADOOP-14077
Allow Configuration to be persisted given path to file,HADOOP-14076
chown doesn't work with usernames containing '\' character,HADOOP-14075
--idle_query_timeout does not work in Impala,HADOOP-14074
Document default HttpServer2 servlets,HADOOP-14073
AliyunOSS: Failed to read from stream when seek beyond the download size,HADOOP-14072
S3a: Failed to reset the request input stream,HADOOP-14071
S3a: Failed to reset the request input stream/make S3A uploadPart() retriable,HADOOP-14070
AliyunOSS: listStatus returns wrong file info,HADOOP-14069
Add integration test version of TestMetadataStore for DynamoDB,HADOOP-14068
VersionInfo should load version-info.properties from its own classloader,HADOOP-14067
VersionInfo should be marked as public API,HADOOP-14066
AliyunOSS: oss directory filestatus should use meta time,HADOOP-14065
Native maven build fails for non-default zlib location,HADOOP-14064
Hadoop CredentialProvider fails to load list of keystore files,HADOOP-14063
ApplicationMasterProtocolPBClientImpl.allocate fails with EOFException when RPC privacy is enabled,HADOOP-14062
Update checkstyle version to 6.16 or upper,HADOOP-14061
HTTP servlet /logs should require authentication and authorization,HADOOP-14060
"typo in s3a rename(self, subdir) error message",HADOOP-14059
Fix NativeS3FileSystemContractBaseTest#testDirWithDifferentMarkersWorks,HADOOP-14058
Fix package.html to compile with Java 9,HADOOP-14057
Update maven-javadoc-plugin to 2.10.4,HADOOP-14056
SwiftRestClient includes pass length in exception if auth fails ,HADOOP-14055
NativeAzureFileSystem has multiple synchronized BufferedStream:read() calls in it,HADOOP-14054
Update the link to HTrace SpanReceivers,HADOOP-14053
Fix dead link in KMS document,HADOOP-14052
"S3Guard: link docs from index, fix typos",HADOOP-14051
Add process name to kms process,HADOOP-14050
Honour AclBit flag associated to file/folder permission for Azure datalake account,HADOOP-14049
REDO operation of WASB#AtomicRename should create placeholder blob for destination folder,HADOOP-14048
Require admin to access KMS instrumentation servlets,HADOOP-14047
Metastore destruction test creates table without version marker,HADOOP-14046
Aliyun OSS documentation missing from website,HADOOP-14045
Synchronization issue in delegation token cancel functionality,HADOOP-14044
Shade netty 4 dependency in hadoop-hdfs,HADOOP-14043
CLONE - Dockerfile references a removed image,HADOOP-14042
CLI command to prune old metadata,HADOOP-14041
Use shaded aws-sdk uber-JAR 1.11.86,HADOOP-14040
ADLS should differentiate integration tests from contract tests,HADOOP-14039
Rename ADLS credential properties,HADOOP-14038
client.handleSaslConnectionFailure needlessly wraps IOEs,HADOOP-14037
S3Guard: intermittent duplicate item keys failure,HADOOP-14036
Reduce fair call queue backoff's impact on clients,HADOOP-14035
Allow ipc layer exceptions to selectively close connections,HADOOP-14034
Reduce fair call queue lock contention,HADOOP-14033
Reduce fair call queue priority inversion,HADOOP-14032
Reduce fair call queue performance impact,HADOOP-14031
PreCommit TestKDiag failure,HADOOP-14030
Fix KMSClientProvider for non-secure proxyuser use case,HADOOP-14029
S3A BlockOutputStreams doesn't delete temporary files in multipart uploads or handle part upload failures,HADOOP-14028
Implicitly creating DynamoDB table ignores endpoint config,HADOOP-14027
start-build-env.sh: invalid docker image name,HADOOP-14026
Enhance AccessControlList to reject empty ugi#getGroups,HADOOP-14025
KMS JMX endpoint throws ClassNotFoundException,HADOOP-14024
S3Guard: DynamoDBMetadataStore logs nonsense region,HADOOP-14023
S3 connections  fails if in-URI AWS secret key contains '+' and '/' both,HADOOP-14022
hadoop_add_to_classpath_userpath.bats failed,HADOOP-14021
Optimize dirListingUnion,HADOOP-14020
fix some typos in the s3a docs,HADOOP-14019
shaded jars of hadoop-client modules are missing hadoop's root LICENSE and NOTICE files,HADOOP-14018
User friendly name for ADLS user and group,HADOOP-14017
add license and notice verifaction to create-release,HADOOP-14016
Shading runs on mvn deploy,HADOOP-14014
S3Guard: fix multi-bucket integration tests,HADOOP-14013
Handled dynamo exceptions in translateException,HADOOP-14012
fix the remaining shelldoc errors,HADOOP-14011
Fix the remaining shellcheck errors,HADOOP-14010
dev-support/bin should use hadoop-functions.sh,HADOOP-14009
Upgrade to Apache Yetus 0.4.0,HADOOP-14008
cli to list info about a bucket (S3guard or not),HADOOP-14007
2.7.3 shipped without Snappy support,HADOOP-14005
Missing hadoop-cloud-storage-project module in pom.xml,HADOOP-14004
Make additional KMS tomcat settings configurable,HADOOP-14003
Document -DskipShade property in BUILDING.txt,HADOOP-14002
Improve delegation token validity checking,HADOOP-14001
S3guard metadata stores to support millions of entries,HADOOP-14000
Add -DskipShade maven profile to disable jar shading to reduce compile time,HADOOP-13999
Merge initial S3guard release into trunk,HADOOP-13998
Typo in metrics docs,HADOOP-13997
Fix some release build issues,HADOOP-13996
s3guard cli: make tests easier to run and address failure,HADOOP-13995
explicitly declare the commons-lang3 dependency as 3.4,HADOOP-13994
transient failure of ITestS3AInputStreamPerformance.testDecompressionSequential128K,HADOOP-13993
KMS should load SSL configuration the same way as SSLFactory,HADOOP-13992
Retry management in NativeS3FileSystem to avoid file upload problem,HADOOP-13991
Document KMS usage of CredentialProvider API,HADOOP-13990
Remove erroneous source jar option from hadoop-client shade configuration,HADOOP-13989
KMSClientProvider does not work with WebHDFS and Apache Knox w/ProxyUser,HADOOP-13988
Enhance SSLFactory support for Credential Provider,HADOOP-13987
UGI.UgiMetrics.renewalFailureTotal is not printable,HADOOP-13986
s3guard: add a version marker to every table,HADOOP-13985
Cannot force uppercase through auth_to_local,HADOOP-13984
Print better error when accessing a non-existent ADL store,HADOOP-13983
ADL To map container 403 to AccessDeniedException,HADOOP-13982
S3Guard CLI: Add documentation,HADOOP-13981
S3Guard CLI: Add fsck check command,HADOOP-13980
Live unit tests leak files in home dir on ADLS store,HADOOP-13979
Update project release notes for 3.0.0-alpha2,HADOOP-13978
IntelliJ Compilation error in ITUseMiniCluster.java,HADOOP-13977
Path globbing does not match newlines,HADOOP-13976
Allow DistCp to use MultiThreadedMapper,HADOOP-13975
S3Guard CLI to support list/purge of pending multipart commits,HADOOP-13974
S3A GET/HEAD requests failing: java.lang.IllegalStateException: Connection is not open/Connection pool shut down,HADOOP-13973
ADLS to support per-store configuration,HADOOP-13972
Fix memory leak in FileSystem.Cache.Key class,HADOOP-13971
garbage data read from the beginning of a tar file,HADOOP-13970
"S3A to support commit(path) operation, which commits all pending put commits in a path",HADOOP-13969
"S3a FS to support ""__magic"" path for the special ""unmaterialized"" writes",HADOOP-13968
S3ABlockOutputStream to support plugin point for different multipart strategies,HADOOP-13967
Add ability to start DDB local server in every test,HADOOP-13966
Groups should be consistent in using default group mapping class,HADOOP-13965
Remove vestigal templates directories creation,HADOOP-13964
/bin/bash is hard coded in some of the scripts,HADOOP-13963
Update ADLS SDK to 2.1.4,HADOOP-13962
Fix compilation failure from missing hadoop-kms test jar,HADOOP-13961
Initialize DynamoDBMetadataStore without associated S3AFileSystem,HADOOP-13960
S3guard: replace dynamo.describe() call in init with more efficient query,HADOOP-13959
Bump up release year to 2017,HADOOP-13958
prevent bad PATHs,HADOOP-13957
Read ADLS credentials from Credential Provider,HADOOP-13956
Replace deprecated HttpServer2 and SSLFactory constants,HADOOP-13955
Some TestFTPContract tests are failing,HADOOP-13954
Make FTPFileSystem's data connection mode and transfer mode configurable,HADOOP-13953
tools dependency hooks are throwing errors,HADOOP-13952
Precommit builds do not adequately protect against test malformed fs permissions.,HADOOP-13951
"S3A create(path, overwrite=true) need only check for path being a dir, not a file",HADOOP-13950
